CustomerKey,GeographyKey,CustomerAlternateKey,Salutation,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase
21386,322,AW00021386,,Abigail,H,Wood,FALSE,9/10/1980 0:00,S,,F,abigail27@adventure-works.com,30000,0,0,,,1,2,4197 Ironwood Drive,# 1,587-555-0126,6/28/2004 0:00
21387,26,AW00021387,,Nelson,C,Diaz,FALSE,12/3/1951 0:00,S,,M,nelson3@adventure-works.com,30000,3,0,,,1,2,6898 Shaw Rd.,,1 (11) 500 555-0187,8/6/2002 0:00
21388,546,AW00021388,,Nicole,,Lee,FALSE,6/27/1979 0:00,S,,F,nicole22@adventure-works.com,80000,0,0,,,0,1,1994 Shakespeare Drive,,316-555-0115,4/17/2004 0:00
21389,40,AW00021389,,Jamie,,Sun,FALSE,12/14/1952 0:00,M,,F,jamie16@adventure-works.com,30000,3,0,,,0,2,2665 B Wildbrook Ct,,1 (11) 500 555-0117,8/8/2002 0:00
21390,7,AW00021390,,Grant,,Becker,FALSE,4/16/1953 0:00,M,,M,grant22@adventure-works.com,40000,3,0,,,0,2,4044 Sun View Dr.,,1 (11) 500 555-0120,6/10/2004 0:00
21391,21,AW00021391,,Dawn,,Xie,FALSE,7/4/1954 0:00,M,,F,dawn27@adventure-works.com,40000,3,0,,,0,2,3132 Jacqueline Drive,,1 (11) 500 555-0119,8/9/2003 0:00
21392,26,AW00021392,,Kelli,A,Lin,FALSE,2/22/1954 0:00,M,,F,kelli8@adventure-works.com,40000,3,0,,,0,2,4116 Rubiem Ct,,1 (11) 500 555-0171,5/20/2004 0:00
21393,33,AW00021393,,Candace,J,Arun,FALSE,4/28/1954 0:00,S,,F,candace6@adventure-works.com,70000,2,0,,,0,2,8274 Springvale Court,,1 (11) 500 555-0176,8/6/2002 0:00
21394,40,AW00021394,,Gabriella,,Parker,FALSE,11/24/1954 0:00,S,,F,gabriella30@adventure-works.com,70000,2,0,,,1,2,9206 Hamiliton Ave.,,1 (11) 500 555-0153,8/3/2002 0:00
21395,609,AW00021395,,Alexia,M,Hughes,FALSE,11/20/1975 0:00,M,,F,alexia9@adventure-works.com,40000,0,0,,,1,2,2934 Pine Creek Way,,952-555-0171,7/8/2004 0:00
21396,612,AW00021396,,Megan,,Martinez,FALSE,12/19/1975 0:00,S,,F,megan20@adventure-works.com,40000,0,0,,,0,2,9634 Monte Vista Road,,511-555-0189,4/4/2004 0:00
21397,631,AW00021397,,Mason,D,Howard,FALSE,6/9/1975 0:00,M,,M,mason11@adventure-works.com,40000,0,0,,,1,2,1292 Marsh Elder,,547-555-0167,1/18/2004 0:00
21398,372,AW00021398,,Ethan,,Diaz,FALSE,3/25/1975 0:00,M,,M,ethan18@adventure-works.com,60000,0,0,,,1,2,3397 Farm Bureau Road,,136-555-0124,5/28/2004 0:00
21399,385,AW00021399,,Ian,,Hughes,FALSE,11/25/1975 0:00,M,,M,ian52@adventure-works.com,60000,0,0,,,1,2,3162 Chaucer Drive,,240-555-0189,5/1/2004 0:00
21400,50,AW00021400,,Adam,A,Campbell,FALSE,11/25/1973 0:00,S,,M,adam37@adventure-works.com,60000,0,0,,,0,2,827 Nulty Dr.,,418-555-0138,3/18/2003 0:00
21401,543,AW00021401,,Eric,,Powell,FALSE,4/13/1973 0:00,S,,M,eric17@adventure-works.com,60000,0,0,,,1,2,451 Creed Ave,,277-555-0122,4/15/2004 0:00
21402,19,AW00021402,,Kevin,W,King,FALSE,6/27/1956 0:00,M,,M,kevin57@adventure-works.com,80000,2,0,,,0,2,6978 Lisa Lee Lane,,1 (11) 500 555-0117,8/23/2002 0:00
21403,26,AW00021403,,Lisa,K.,Roy,FALSE,10/19/1957 0:00,S,,M,lisa0@adventure-works.com,70000,2,0,,,0,2,6030 Winter Drive,,953-555-0100,8/12/2002 0:00
21404,25,AW00021404,,Julio,H,Sanz,FALSE,6/19/1957 0:00,S,,M,julio21@adventure-works.com,70000,2,0,,,0,2,8964 Sanford St,,1 (11) 500 555-0175,8/24/2002 0:00
21405,23,AW00021405,,Bonnie,,Shen,FALSE,9/26/1958 0:00,M,,F,bonnie7@adventure-works.com,110000,5,1,,,1,4,853 Serpentine,,1 (11) 500 555-0165,12/29/2003 0:00
21406,33,AW00021406,,Troy,,Chandra,FALSE,4/12/1959 0:00,M,,M,troy2@adventure-works.com,110000,4,1,,,1,4,6454 Denkinger Road,,1 (11) 500 555-0162,9/19/2003 0:00
21407,33,AW00021407,,Wesley,,Lin,FALSE,2/3/1959 0:00,M,,M,wesley8@adventure-works.com,110000,4,1,,,1,4,8553 Calhoun Court,,1 (11) 500 555-0116,8/1/2003 0:00
21408,32,AW00021408,,Autumn,I,Chen,FALSE,6/6/1959 0:00,M,,F,autumn2@adventure-works.com,110000,4,1,,,1,4,9940 Northwood Dr.,,1 (11) 500 555-0121,8/12/2002 0:00
21409,36,AW00021409,,Johnny,,Deng,FALSE,6/25/1959 0:00,M,,M,johnny2@adventure-works.com,110000,1,1,,,1,4,9905 Scenic Drive,,1 (11) 500 555-0192,10/26/2003 0:00
21410,614,AW00021410,,Eric,,Zhang,FALSE,8/7/1973 0:00,M,,M,eric31@adventure-works.com,70000,0,0,,,0,2,705 Temple Drive,,300-555-0119,5/17/2004 0:00
21411,335,AW00021411,,Maria,,Kelly,FALSE,7/12/1973 0:00,S,,F,maria21@adventure-works.com,70000,0,0,,,0,2,3035 Blackfield Dr.,,617-555-0184,5/30/2004 0:00
21412,62,AW00021412,,Jordan,,Alexander,FALSE,9/26/1974 0:00,M,,M,jordan16@adventure-works.com,50000,0,0,,,1,2,4667 Cook Pk,,170-555-0180,8/9/2003 0:00
21413,618,AW00021413,,Dalton,M,Robinson,FALSE,1/8/1974 0:00,M,,M,dalton17@adventure-works.com,60000,0,0,,,1,2,2886 Chaparral Court,Space # 45,514-555-0138,12/26/2003 0:00
21414,543,AW00021414,,Aaron,,Butler,FALSE,6/7/1974 0:00,M,,M,aaron13@adventure-works.com,60000,0,0,,,1,2,9761 Darnett Circle,,466-555-0180,6/28/2004 0:00
21415,634,AW00021415,,Sydney,,Sanchez,FALSE,7/22/1974 0:00,S,,F,sydney1@adventure-works.com,60000,0,0,,,1,2,2898 Forest Way,,817-555-0114,4/13/2004 0:00
21416,300,AW00021416,,Ryan,A,Butler,FALSE,4/18/1974 0:00,S,,M,ryan17@adventure-works.com,60000,0,0,,,0,2,4603 Brock Lane,,746-555-0154,4/23/2004 0:00
21417,301,AW00021417,,Gabrielle,T,Torres,FALSE,7/4/1974 0:00,S,,F,gabrielle13@adventure-works.com,60000,0,0,,,0,2,4108 Yukon Street,,622-555-0128,4/23/2004 0:00
21418,20,AW00021418,,Alicia,A,Chapman,FALSE,1/23/1959 0:00,M,,F,alicia13@adventure-works.com,120000,1,2,,,1,2,7270 Pepperidge Way,,1 (11) 500 555-0169,8/12/2002 0:00
21419,312,AW00021419,,Gilbert,,Ma,FALSE,6/11/1966 0:00,M,,M,gilbert13@adventure-works.com,120000,2,2,,,1,3,7151 Corte Bonita,,415-555-0138,11/23/2003 0:00
21420,338,AW00021420,,Isabella,C,Carter,FALSE,9/17/1957 0:00,S,,F,isabella40@adventure-works.com,70000,2,0,,,0,2,6406 Golden Leaf Way,,690-555-0198,5/2/2004 0:00
21421,638,AW00021421,,Ashley,,Ross,FALSE,2/23/1957 0:00,M,,F,ashley30@adventure-works.com,60000,2,0,,,1,2,5629 Tara St.,,969-555-0118,1/23/2004 0:00
21422,348,AW00021422,,Karen,,Wood,FALSE,1/12/1957 0:00,M,,F,karen35@adventure-works.com,80000,2,1,,,1,0,782 Veale Avenue,,589-555-0146,5/5/2004 0:00
21423,71,AW00021423,,Connor,,Adams,FALSE,7/19/1957 0:00,S,,M,connor44@adventure-works.com,90000,2,0,,,1,1,8308 La Salle Ave.,,895-555-0169,3/24/2003 0:00
21424,316,AW00021424,,Emily,L,Alexander,FALSE,9/4/1956 0:00,M,,F,emily44@adventure-works.com,60000,2,0,,,0,2,9170 Plymouth Dr.,,383-555-0160,4/11/2004 0:00
21425,343,AW00021425,,Carlos,,Hall,FALSE,6/27/1956 0:00,M,,M,carlos50@adventure-works.com,60000,2,0,,,0,2,8306 Sun Tree Lane,,511-555-0178,1/8/2004 0:00
21426,310,AW00021426,,Jon,,Raje,FALSE,10/6/1956 0:00,M,,M,jon10@adventure-works.com,60000,2,0,,,0,2,7053 Santa Maria Ct.,,580-555-0193,4/19/2004 0:00
21427,632,AW00021427,,Kelly,,Foster,FALSE,8/3/1956 0:00,M,,F,kelly21@adventure-works.com,70000,3,0,,,0,2,920 Broadway,,847-555-0163,5/31/2004 0:00
21428,612,AW00021428,,Jada,A,Brooks,FALSE,12/14/1956 0:00,M,,F,jada0@adventure-works.com,70000,3,0,,,0,2,505 Lyman Rd,,971-555-0172,5/25/2004 0:00
21429,547,AW00021429,,Isabella,D,Sandberg,FALSE,6/11/1956 0:00,M,,F,isabella10@adventure-works.com,70000,3,0,,,1,2,2000 Thornwood Dr.,,499-555-0176,6/20/2004 0:00
21430,301,AW00021430,,Savannah,P,Morgan,FALSE,10/5/1932 0:00,M,,F,savannah20@adventure-works.com,90000,3,0,,,1,1,6766 Sea Ranch Ct.,,117-555-0165,3/17/2004 0:00
21431,49,AW00021431,,Preston,,Kapoor,FALSE,4/19/1965 0:00,S,,M,preston1@adventure-works.com,80000,0,0,,,0,1,3788 Gordon Ct.,,298-555-0129,6/28/2004 0:00
21432,616,AW00021432,,Melanie,A,Ward,FALSE,11/27/1965 0:00,M,,F,melanie38@adventure-works.com,100000,3,1,,,1,4,9704 Pineknoll,,283-555-0142,9/7/2003 0:00
21433,311,AW00021433,,Gerald,,Martinez,FALSE,8/5/1965 0:00,M,,M,gerald3@adventure-works.com,110000,3,2,,,1,4,3261 Vista Bonita,,411-555-0118,2/20/2004 0:00
21434,361,AW00021434,,Isabella,F,Smith,FALSE,10/1/1965 0:00,S,,F,isabella57@adventure-works.com,130000,1,2,,,0,1,4173 Signal Court,,397-555-0119,6/28/2004 0:00
21435,369,AW00021435,,Connor,G,Alexander,FALSE,4/13/1965 0:00,S,,M,connor13@adventure-works.com,150000,0,0,,,0,2,2282 Near Dr,,203-555-0156,6/20/2004 0:00
21436,611,AW00021436,,Brandi,,Serrano,FALSE,10/27/1962 0:00,S,,F,brandi16@adventure-works.com,70000,1,0,,,1,1,2844 Barcelona,,597-555-0129,6/28/2004 0:00
21437,307,AW00021437,,Whitney,,Sara,FALSE,9/6/1962 0:00,S,,F,whitney9@adventure-works.com,70000,1,0,,,0,1,7208 Peach Place,,226-555-0111,6/25/2004 0:00
21438,368,AW00021438,,Edward,,Price,FALSE,4/16/1962 0:00,S,,M,edward49@adventure-works.com,70000,1,0,,,0,1,266 H Street,,589-555-0197,7/14/2003 0:00
21439,634,AW00021439,,Thomas,M,Clark,FALSE,1/18/1962 0:00,S,,M,thomas59@adventure-works.com,70000,1,0,,,1,1,6432 Vista Way,,621-555-0111,7/10/2003 0:00
21440,336,AW00021440,,Ian,,Morgan,FALSE,2/14/1962 0:00,S,,M,ian80@adventure-works.com,70000,1,0,,,0,1,2750 Alicante Court,,489-555-0198,7/2/2003 0:00
21441,60,AW00021441,,Edward,,Nelson,FALSE,8/14/1942 0:00,M,,M,edward11@adventure-works.com,50000,4,0,,,1,2,1631 Via Cordona,,262-555-0173,7/16/2004 0:00
21442,331,AW00021442,,Savannah,E,Cook,FALSE,5/22/1942 0:00,S,,F,savannah19@adventure-works.com,50000,4,0,,,1,2,7664 Castle Rock Rd.,,400-555-0133,8/15/2003 0:00
21443,631,AW00021443,,Zoe,D,Morgan,FALSE,5/10/1942 0:00,M,,F,zoe21@adventure-works.com,70000,5,0,,,1,2,3521 Fourth St.,#607,119-555-0117,8/30/2003 0:00
21444,352,AW00021444,,Blake,R,Lopez,FALSE,12/23/1942 0:00,M,,M,blake29@adventure-works.com,70000,5,0,,,1,2,2983 Carlisle Way,,812-555-0117,11/26/2003 0:00
21445,609,AW00021445,,Madeline,,Evans,FALSE,3/17/1943 0:00,M,,F,madeline0@adventure-works.com,60000,3,0,,,1,2,2015 Bella Avenue,,445-555-0120,9/1/2003 0:00
21446,68,AW00021446,,Jeremy,,Barnes,FALSE,10/16/1943 0:00,M,,M,jeremy24@adventure-works.com,60000,3,0,,,0,2,7957 Soto St.,,149-555-0199,11/10/2003 0:00
21447,60,AW00021447,,Anthony,,Harris,FALSE,2/26/1943 0:00,M,,M,anthony21@adventure-works.com,70000,5,0,,,1,2,2226 Wilson Lane,,651-555-0159,1/11/2004 0:00
21448,311,AW00021448,,Jenna,D,Nelson,FALSE,4/4/1943 0:00,M,,F,jenna9@adventure-works.com,80000,5,0,,,0,2,"32, chaussée de Tournai",,990-555-0110,7/24/2003 0:00
21449,311,AW00021449,,Devon,,Raheem,FALSE,1/22/1943 0:00,M,,M,devon15@adventure-works.com,80000,5,0,,,1,2,8740 Vista Way,,344-555-0123,11/20/2003 0:00
21450,68,AW00021450,,Nathan,,Bryant,FALSE,2/7/1944 0:00,M,,M,nathan14@adventure-works.com,40000,4,0,,,0,2,7111 Stinson,Unit E,161-555-0172,5/1/2004 0:00
21451,311,AW00021451,,Jocelyn,,Ross,FALSE,10/28/1944 0:00,M,,F,jocelyn4@adventure-works.com,40000,4,0,,,1,2,6564 Bellwood Dr,,844-555-0175,12/26/2003 0:00
21452,539,AW00021452,,Seth,R,Bailey,FALSE,5/21/1944 0:00,M,,M,seth87@adventure-works.com,40000,4,0,,,1,2,1553 Richard Ave.,,439-555-0162,12/31/2003 0:00
21453,49,AW00021453,,Wayne,,Deng,FALSE,2/21/1944 0:00,M,,M,wayne2@adventure-works.com,70000,4,0,,,1,2,7495 Morgan Territory Rd.,,259-555-0135,9/9/2003 0:00
21454,311,AW00021454,,Alvin,,Goldstein,FALSE,2/7/1944 0:00,M,,M,alvin40@adventure-works.com,70000,4,0,,,1,2,7111 Stinson,Unit E,831-555-0111,5/1/2004 0:00
21455,609,AW00021455,,Samuel,E,Shan,FALSE,12/18/1945 0:00,M,,M,samuel28@adventure-works.com,40000,4,0,,,0,2,1769 Listing Ct,,684-555-0133,11/13/2003 0:00
21456,543,AW00021456,,Dalton,,Gonzales,FALSE,2/26/1945 0:00,M,,M,dalton63@adventure-works.com,40000,4,0,,,0,2,302 Via Cordona Ln.,,789-555-0171,11/8/2003 0:00
21457,300,AW00021457,,Jamie,,Serrano,FALSE,9/24/1945 0:00,M,,M,jamie38@adventure-works.com,40000,5,0,,,0,2,3841 Frisbie Ct,,559-555-0197,3/30/2004 0:00
21458,335,AW00021458,,Carson,,Price,FALSE,5/12/1945 0:00,M,,M,carson0@adventure-works.com,40000,5,0,,,0,2,1419 Second St.,,311-555-0136,12/17/2003 0:00
21459,374,AW00021459,,Luis,M,Alexander,FALSE,9/24/1945 0:00,M,,M,luis18@adventure-works.com,70000,4,0,,,0,2,6286 Ronda Ct,,159-555-0117,8/19/2003 0:00
21460,372,AW00021460,,Jack,,Carter,FALSE,8/7/1945 0:00,M,,M,jack46@adventure-works.com,70000,4,0,,,1,2,8963 Dumbarton Street,,265-555-0124,1/23/2004 0:00
21461,60,AW00021461,,Elizabeth,A,Simmons,FALSE,6/2/1945 0:00,M,,F,elizabeth44@adventure-works.com,70000,5,0,,,1,2,4947 Noah Court,,163-555-0162,5/2/2004 0:00
21462,345,AW00021462,,Katelyn,,Nelson,FALSE,9/2/1945 0:00,S,,F,katelyn32@adventure-works.com,70000,5,0,,,0,2,1949 M St.,,248-555-0180,6/20/2004 0:00
21463,372,AW00021463,,Logan,F,Roberts,FALSE,10/25/1945 0:00,M,,M,logan30@adventure-works.com,70000,5,0,,,1,2,3906 El Dorado Way,,460-555-0143,2/8/2004 0:00
21464,51,AW00021464,,Miguel,,Griffin,FALSE,4/9/1945 0:00,M,,M,miguel67@adventure-works.com,70000,5,0,,,1,2,7910 Mary Dr.,,489-555-0193,5/24/2004 0:00
21465,360,AW00021465,,Austin,,Shan,FALSE,5/1/1946 0:00,M,,M,austin28@adventure-works.com,70000,5,0,,,1,3,496 Ashwood Dr,,833-555-0111,7/14/2003 0:00
21466,542,AW00021466,,Austin,,Jones,FALSE,3/8/1946 0:00,M,,M,austin42@adventure-works.com,70000,5,0,,,0,3,511 El Rancho Drive,,742-555-0181,7/27/2003 0:00
21467,632,AW00021467,,David,C,Harris,FALSE,8/3/1946 0:00,M,,M,david72@adventure-works.com,60000,4,0,,,1,2,3360 Hazelwood Lane,,715-555-0178,3/21/2004 0:00
21468,336,AW00021468,,Ethan,L,Yang,FALSE,8/27/1946 0:00,M,,M,ethan23@adventure-works.com,60000,4,0,,,1,2,661 Cardinal Dr,,473-555-0111,3/16/2004 0:00
21469,316,AW00021469,,Caitlin,C,Bell,FALSE,9/27/1947 0:00,S,,F,caitlin11@adventure-works.com,70000,2,1,,,0,1,3606 Bishop Drive,,802-555-0122,7/14/2003 0:00
21470,307,AW00021470,,Stephanie,,Jenkins,FALSE,3/16/1947 0:00,S,,F,stephanie34@adventure-works.com,70000,2,1,,,0,1,7223 Cortez,,125-555-0161,7/22/2003 0:00
21471,51,AW00021471,,Marcus,l,Carter,FALSE,5/1/1947 0:00,M,,M,marcus38@adventure-works.com,70000,2,1,,,1,1,8645 Michigan Blvd,,334-555-0110,10/6/2003 0:00
21472,325,AW00021472,,Patrick,J,Ward,FALSE,11/19/1947 0:00,M,,M,patrick17@adventure-works.com,70000,2,1,,,1,1,7780 Limeridge Dr.,,626-555-0170,9/6/2003 0:00
21473,612,AW00021473,,Stacy,S,Rubio,FALSE,10/11/1948 0:00,M,,F,stacy21@adventure-works.com,40000,2,1,,,1,2,1479 Megan Dr,,783-555-0177,3/19/2004 0:00
21474,623,AW00021474,,Lucas,L,Gray,FALSE,10/22/1948 0:00,M,,M,lucas78@adventure-works.com,60000,2,1,,,1,1,8891 Mount Olivet Ct.,,406-555-0184,8/28/2003 0:00
21475,314,AW00021475,,Cassidy,,Alexander,FALSE,8/20/1948 0:00,M,,F,cassidy20@adventure-works.com,60000,2,1,,,1,0,1528 MapleView Drive,,466-555-0125,4/30/2004 0:00
21476,315,AW00021476,,Hunter,,Jenkins,FALSE,10/9/1948 0:00,M,,M,hunter3@adventure-works.com,60000,2,1,,,0,0,5574 Martin St,,406-555-0179,4/25/2004 0:00
21477,339,AW00021477,,Katelyn,B,Watson,FALSE,6/10/1948 0:00,M,,F,katelyn7@adventure-works.com,60000,2,1,,,1,0,3634 Heather Pl,,819-555-0133,12/23/2003 0:00
21478,343,AW00021478,,Abigail,R,Reed,FALSE,7/14/1948 0:00,M,,F,abigail6@adventure-works.com,60000,2,1,,,1,0,336 E Eagle Peak Rd.,,662-555-0145,4/15/2004 0:00
21479,359,AW00021479,,Noah,B,Foster,FALSE,2/3/1948 0:00,M,,M,noah13@adventure-works.com,60000,2,1,,,1,0,8593 Reisling Court,,409-555-0152,4/24/2004 0:00
21480,49,AW00021480,,Alfredo,P,Martin,FALSE,3/9/1949 0:00,M,,M,alfredo1@adventure-works.com,40000,2,1,,,0,2,9896 White Dr,,988-555-0136,6/28/2004 0:00
21481,614,AW00021481,,Jose,R,Diaz,FALSE,5/9/1949 0:00,M,,M,jose16@adventure-works.com,60000,2,1,,,1,2,4810 Rahn Court,,733-555-0116,3/10/2004 0:00
21482,542,AW00021482,,Haley,M,Flores,FALSE,10/8/1949 0:00,S,,F,haley31@adventure-works.com,60000,2,1,,,0,2,2473 San Rafael,,620-555-0164,4/1/2004 0:00
21483,637,AW00021483,,Michelle,,Bailey,FALSE,6/16/1949 0:00,M,,F,michelle16@adventure-works.com,60000,2,1,,,1,2,2964 Holbrook Dr,,597-555-0122,4/18/2004 0:00
21484,638,AW00021484,,Abigail,E,Coleman,FALSE,4/26/1949 0:00,M,,F,abigail31@adventure-works.com,60000,2,1,,,1,2,3597 Pine St.,,971-555-0173,4/11/2004 0:00
21485,641,AW00021485,,Brandon,C,Clark,FALSE,2/15/1949 0:00,M,,M,brandon49@adventure-works.com,60000,2,1,,,0,2,7638 Diokmo Ct.,,154-555-0161,4/22/2004 0:00
21486,301,AW00021486,,Suzanne,,Gao,FALSE,9/3/1949 0:00,S,,F,suzanne16@adventure-works.com,60000,2,1,,,1,0,3576 Court St.,,395-555-0171,4/1/2004 0:00
21487,347,AW00021487,,Jacqueline,R,Ramirez,FALSE,3/11/1949 0:00,S,,F,jacqueline31@adventure-works.com,70000,4,1,,,1,2,2023 Flame Drive,,475-555-0142,7/20/2003 0:00
21488,359,AW00021488,,Madison,M,Henderson,FALSE,10/2/1949 0:00,M,,F,madison40@adventure-works.com,70000,4,1,,,0,2,1093 Via Romero,,117-555-0152,7/16/2003 0:00
21489,49,AW00021489,,Neil,L,Gutierrez,FALSE,8/20/1950 0:00,M,,M,neil10@adventure-works.com,40000,2,1,,,0,2,7225 Newell Ave.,,561-555-0128,3/11/2004 0:00
21490,50,AW00021490,,Cole,,Ward,FALSE,11/6/1950 0:00,M,,M,cole5@adventure-works.com,40000,2,1,,,1,2,594 Tosco Way,,158-555-0144,5/26/2004 0:00
21491,623,AW00021491,,Joseph,M,Lewis,FALSE,4/12/1950 0:00,M,,M,joseph28@adventure-works.com,60000,2,1,,,1,2,7726 Driftwood Drive,,257-555-0199,4/15/2004 0:00
21492,314,AW00021492,,Robert,,Jai,FALSE,10/23/1950 0:00,S,,M,robert43@adventure-works.com,60000,2,1,,,1,1,9192 High Maple Court,,359-555-0188,12/2/2003 0:00
21493,359,AW00021493,,Carson,,Coleman,FALSE,12/20/1950 0:00,S,,M,carson4@adventure-works.com,80000,3,1,,,1,1,8681 Orange Street,,227-555-0158,6/15/2004 0:00
21494,54,AW00021494,,Kayla,,Gonzales,FALSE,9/9/1951 0:00,S,,F,kayla41@adventure-works.com,60000,2,1,,,1,2,5298 Green View Court,,534-555-0145,2/12/2004 0:00
21495,631,AW00021495,,James,,Hughes,FALSE,8/2/1951 0:00,M,,M,james27@adventure-works.com,60000,2,1,,,1,2,8225 Hidden Oak Ct,,525-555-0165,6/30/2004 0:00
21496,300,AW00021496,,Nichole,,Rai,FALSE,11/11/1951 0:00,M,,F,nichole17@adventure-works.com,60000,2,1,,,1,2,1314 Westover Dr.,,224-555-0191,8/27/2003 0:00
21497,307,AW00021497,,Patrick,S,Cox,FALSE,1/15/1951 0:00,M,,M,patrick15@adventure-works.com,60000,2,1,,,1,2,2344 Ridgeview Dr.,,762-555-0143,6/10/2004 0:00
21498,312,AW00021498,,Cameron,,Wilson,FALSE,5/6/1951 0:00,M,,M,cameron47@adventure-works.com,60000,2,1,,,1,2,638 Shangri-la Rd.,,510-555-0123,5/17/2004 0:00
21499,358,AW00021499,,Bailey,L,Ramirez,FALSE,10/24/1951 0:00,M,,F,bailey5@adventure-works.com,70000,4,2,,,1,1,6492 Crossbow Way,,237-555-0166,5/6/2004 0:00
21500,642,AW00021500,,Devin,J,Long,FALSE,2/17/1952 0:00,M,,M,devin48@adventure-works.com,70000,2,1,,,1,2,6199 G St.,,945-555-0189,8/22/2003 0:00
21501,59,AW00021501,,Deb,,Foster,FALSE,2/3/1952 0:00,S,,M,deb9@adventure-works.com,70000,2,1,,,1,3,2866 Reisling Court,,741-555-0174,3/2/2003 0:00
21502,326,AW00021502,,Morgan,,Clark,FALSE,11/25/1952 0:00,S,,F,morgan40@adventure-works.com,60000,2,1,,,1,2,836 Donaleen Cr.,,148-555-0165,4/16/2004 0:00
21503,626,AW00021503,,Melanie,K,Long,FALSE,6/26/1952 0:00,M,,F,melanie25@adventure-works.com,60000,2,1,,,1,2,4682 Deermeadow Way,,849-555-0127,5/23/2004 0:00
21504,611,AW00021504,,Chloe,D,Torres,FALSE,4/20/1952 0:00,M,,F,chloe59@adventure-works.com,60000,2,1,,,1,2,6963 Grand View Avenue,,494-555-0164,4/18/2004 0:00
21505,192,AW00021505,,Ronald,,Gonzalez,FALSE,4/20/1957 0:00,S,,M,ronald21@adventure-works.com,110000,2,4,,,1,3,"1035, boulevard du Montparnasse",,1 (11) 500 555-0135,6/2/2004 0:00
21506,173,AW00021506,,Randall,,Gutierrez,FALSE,10/23/1957 0:00,M,,M,randall12@adventure-works.com,130000,3,4,,,1,2,Auf den Kuhlen Straße 56,,1 (11) 500 555-0158,6/20/2004 0:00
21507,231,AW00021507,,Hunter,L,Smith,FALSE,1/15/1957 0:00,M,,M,hunter59@adventure-works.com,150000,1,3,,,0,3,3586 Orchid Ct.,,1 (11) 500 555-0137,8/8/2003 0:00
21508,229,AW00021508,,Suzanne,,Li,FALSE,3/25/1956 0:00,M,,F,suzanne4@adventure-works.com,120000,3,4,,,1,4,1893 Cranberry Way,,1 (11) 500 555-0117,6/2/2003 0:00
21509,247,AW00021509,,Michele,C,Lopez,FALSE,11/21/1955 0:00,M,,F,michele30@adventure-works.com,130000,3,4,,,1,3,891 Melinda Court,,1 (11) 500 555-0156,6/3/2003 0:00
21510,155,AW00021510,,Carol,,Perry,FALSE,12/20/1954 0:00,M,,F,carol20@adventure-works.com,80000,3,2,,,0,1,Wasserstr 63,,1 (11) 500 555-0163,10/4/2003 0:00
21511,265,AW00021511,,Richard,D,Sanders,FALSE,2/6/1954 0:00,M,,M,richard83@adventure-works.com,80000,4,2,,,1,1,7948 Sony Hill Circle,,1 (11) 500 555-0120,1/17/2004 0:00
21512,231,AW00021512,,Emma,I,Russell,FALSE,11/23/1954 0:00,M,,F,emma65@adventure-works.com,80000,4,2,,,0,1,2609 Amarillo,,1 (11) 500 555-0178,3/27/2004 0:00
21513,197,AW00021513,,Stacey,,Xu,FALSE,4/26/1944 0:00,M,,F,stacey13@adventure-works.com,70000,5,1,,,1,2,"55, avenue du Président-Kennedy",,1 (11) 500 555-0121,2/21/2004 0:00
21514,134,AW00021514,,Krystal,A,Zhu,FALSE,3/11/1944 0:00,M,,F,krystal14@adventure-works.com,110000,3,4,,,1,4,Auf den Kuhlen Straße 25,,1 (11) 500 555-0115,12/2/2003 0:00
21515,233,AW00021515,,Barbara,,Yuan,FALSE,2/14/1944 0:00,M,,F,barbara38@adventure-works.com,130000,3,4,,,1,3,3402 Wawona Lane,,1 (11) 500 555-0125,12/8/2003 0:00
21516,246,AW00021516,,Larry,,Serrano,FALSE,4/12/1944 0:00,M,,M,larry19@adventure-works.com,130000,3,4,,,1,4,4161 Willow Lake Rd.,,1 (11) 500 555-0130,6/21/2003 0:00
21517,257,AW00021517,,Gerald,,Subram,FALSE,10/17/1944 0:00,M,,M,gerald43@adventure-works.com,170000,3,4,,,1,2,9067 Indigo Ct.,,1 (11) 500 555-0143,6/15/2003 0:00
21518,197,AW00021518,,Ruben,M,Madan,FALSE,11/18/1945 0:00,M,,M,ruben8@adventure-works.com,70000,5,1,,,1,2,"59, boulevard Tremblay",,1 (11) 500 555-0167,1/21/2004 0:00
21519,162,AW00021519,,Franklin,,Becker,FALSE,4/8/1945 0:00,S,,M,franklin37@adventure-works.com,100000,2,3,,,1,4,Kampstr 2842,,1 (11) 500 555-0168,12/13/2003 0:00
21520,238,AW00021520,,Seth,,Baker,FALSE,7/17/1945 0:00,M,,M,seth34@adventure-works.com,110000,3,4,,,1,4,9233 Pepper Way,,1 (11) 500 555-0193,5/3/2004 0:00
21521,187,AW00021521,,Joanna,,Romero,FALSE,2/8/1946 0:00,S,,F,joanna8@adventure-works.com,80000,5,0,,,0,2,1144/118 rue Faubourg St Antoine,,1 (11) 500 555-0115,2/17/2004 0:00
